Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més,Total. Total,Homes. Total,Dones. Total,P Total. De 0 a 14 anys,P Total. De 15 a 64 anys,P Total. 65 anys o més,P Homes. De 0 a 14 anys,P Homes. De 15 a 64 anys,P Homes. 65 anys o més,P Dones. De 0 a 14 anys,P Dones. De 15 a 64 anys,P Dones. 65 anys o més
25224,"Torms, els",8,47,23,5,37,25,13,84,48,145,78,67,0.0896551724137931,0.5793103448275863,0.3310344827586207,0.10256410256410256,0.6025641025641025,0.2948717948717949,0.07462686567164178,0.5522388059701493,0.373134328358209
25225,Tornabous,59,290,95,50,219,113,109,509,208,826,444,382,0.13196125907990314,0.6162227602905569,0.25181598062953997,0.13288288288288289,0.6531531531531531,0.21396396396396397,0.13089005235602094,0.5732984293193717,0.29581151832460734
25227,"Torre de Cabdella, la",35,247,106,30,207,140,65,454,246,765,388,377,0.08496732026143791,0.5934640522875817,0.3215686274509804,0.09020618556701031,0.6365979381443299,0.27319587628865977,0.07957559681697612,0.5490716180371353,0.3713527851458886
8286,"Torre de Claramunt, la",287,1415,291,264,1265,330,551,2680,621,3852,1993,1859,0.14304257528556594,0.6957424714434061,0.16121495327102803,0.1440040140491721,0.7099849473156046,0.14601103863522327,0.14201183431952663,0.6804733727810651,0.17751479289940827
43151,"Torre de Fontaubella, la",11,34,21,6,33,23,17,67,44,128,66,62,0.1328125,0.5234375,0.34375,0.16666666666666666,0.5151515151515151,0.3181818181818182,0.0967741935483871,0.532258064516129,0.3709677419354839
43152,"Torre de l'Espanyol, la",31,203,75,40,173,76,71,376,151,598,309,289,0.11872909698996656,0.6287625418060201,0.2525083612040134,0.10032362459546926,0.656957928802589,0.24271844660194175,0.1384083044982699,0.5986159169550173,0.2629757785467128
25226,Torrebesses,13,119,37,17,69,43,30,188,80,298,169,129,0.10067114093959731,0.6308724832214765,0.2684563758389262,0.07692307692307693,0.7041420118343196,0.21893491124260356,0.13178294573643412,0.5348837209302325,0.3333333333333333
43153,Torredembarra,1267,5572,1527,1232,5612,1847,2499,11184,3374,17057,8366,8691,0.14650876473002286,0.6556838834496101,0.19780735182036702,0.15144633038489122,0.6660291656705714,0.18252450394453743,0.14175583937406513,0.6457254631227707,0.21251869750316418
25228,Torrefarrera,437,1666,276,432,1555,336,869,3221,612,4702,2379,2323,0.18481497235219055,0.6850276478094428,0.13015737983836664,0.18369062631357713,0.7002942412778478,0.11601513240857503,0.18596642272922945,0.6693930262591476,0.1446405510116229
25907,Torrefeta i Florejacs,39,216,75,27,164,81,66,380,156,602,330,272,0.10963455149501661,0.6312292358803987,0.2591362126245847,0.11818181818181818,0.6545454545454545,0.22727272727272727,0.09926470588235294,0.6029411764705882,0.2977941176470588
25230,Torregrossa,151,743,231,147,592,293,298,1335,524,2157,1125,1032,0.13815484469170144,0.6189151599443672,0.2429299953639314,0.13422222222222221,0.6604444444444444,0.20533333333333334,0.14244186046511628,0.5736434108527132,0.28391472868217055
25231,Torrelameu,40,356,75,44,162,82,84,518,157,759,471,288,0.11067193675889328,0.6824769433465085,0.20685111989459815,0.08492569002123142,0.7558386411889597,0.1592356687898089,0.1527777777777778,0.5625,0.2847222222222222
8287,Torrelavit,128,461,134,119,446,141,247,907,275,1429,723,706,0.1728481455563331,0.6347095871238628,0.19244226731980407,0.17704011065006917,0.6376210235131397,0.18533886583679116,0.16855524079320114,0.6317280453257791,0.19971671388101983
8288,Torrelles de Foix,197,895,223,171,773,220,368,1668,443,2479,1315,1164,0.14844695441710368,0.6728519564340459,0.17870108914885036,0.14980988593155894,0.6806083650190115,0.16958174904942966,0.14690721649484537,0.6640893470790378,0.18900343642611683
8289,Torrelles de Llobregat,522,2138,370,530,2125,441,1052,4263,811,6126,3030,3096,0.17172706496898466,0.6958863858961802,0.13238654913483514,0.17227722772277226,0.7056105610561056,0.12211221122112212,0.17118863049095606,0.6863695090439277,0.14244186046511628
17197,Torrent,11,58,19,10,44,18,21,102,37,160,88,72,0.13125,0.6375,0.23125,0.125,0.6590909090909091,0.2159090909090909,0.1388888888888889,0.6111111111111112,0.25
25232,Torres de Segre,134,919,204,147,739,238,281,1658,442,2381,1257,1124,0.11801763964720706,0.6963460730785385,0.18563628727425452,0.10660302307080351,0.7311058074781225,0.162291169451074,0.1307829181494662,0.6574733096085409,0.2117437722419929
25233,Torre-serona,23,141,36,26,116,41,49,257,77,383,200,183,0.1279373368146214,0.6710182767624021,0.2010443864229765,0.115,0.705,0.18,0.14207650273224043,0.6338797814207651,0.22404371584699453
17198,Torroella de Fluvià,49,267,56,49,236,69,98,503,125,726,372,354,0.1349862258953168,0.6928374655647382,0.1721763085399449,0.13172043010752688,0.717741935483871,0.15053763440860216,0.1384180790960452,0.6666666666666666,0.19491525423728814
17199,Torroella de Montgrí,939,4103,1065,891,3834,1191,1830,7937,2256,12023,6107,5916,0.15220826748731597,0.6601513765283207,0.1876403559843633,0.15375798264286883,0.6718519731455707,0.1743900442115605,0.15060851926977686,0.6480730223123732,0.2013184584178499
43154,Torroja del Priorat,7,52,20,3,36,23,10,88,43,141,79,62,0.07092198581560284,0.624113475177305,0.3049645390070922,0.08860759493670886,0.6582278481012658,0.25316455696202533,0.04838709677419355,0.5806451612903226,0.3709677419354839
17200,Tortellà,53,252,89,65,256,101,118,508,190,816,394,422,0.14460784313725492,0.6225490196078431,0.23284313725490197,0.13451776649746192,0.6395939086294417,0.22588832487309646,0.15402843601895735,0.6066350710900474,0.23933649289099526
43155,Tortosa,2559,11187,2984,2476,10364,4002,5035,21551,6986,33572,16730,16842,0.14997617061837246,0.6419337543190754,0.20809007506255212,0.15295875672444711,0.6686790197250448,0.17836222355050807,0.1470134188338677,0.6153663460396628,0.23762023512646954
17201,Toses,10,73,21,13,50,11,23,123,32,178,104,74,0.12921348314606743,0.6910112359550562,0.1797752808988764,0.09615384615384616,0.7019230769230769,0.20192307692307693,0.17567567567567569,0.6756756756756757,0.14864864864864866
17202,Tossa de Mar,363,2118,529,377,1901,642,740,4019,1171,5930,3010,2920,0.12478920741989882,0.6777403035413153,0.19747048903878583,0.12059800664451827,0.7036544850498339,0.17574750830564784,0.1291095890410959,0.6510273972602739,0.21986301369863015
25234,Tremp,399,1914,579,380,1852,769,779,3766,1348,5893,2892,3001,0.13219073477006618,0.6390632954352622,0.22874596979467166,0.13796680497925312,0.6618257261410788,0.20020746887966806,0.12662445851382872,0.6171276241252915,0.2562479173608797
17204,Ullà,121,437,85,108,334,82,229,771,167,1167,643,524,0.19622964867180806,0.6606683804627249,0.143101970865467,0.18818040435458788,0.6796267496111975,0.1321928460342146,0.20610687022900764,0.6374045801526718,0.15648854961832062
8290,Ullastrell,205,719,129,205,685,153,410,1404,282,2096,1053,1043,0.19561068702290077,0.6698473282442748,0.13454198473282442,0.19468186134852802,0.6828110161443495,0.1225071225071225,0.1965484180249281,0.6567593480345159,0.14669223394055608
17205,Ullastret,13,86,29,24,74,32,37,160,61,258,128,130,0.1434108527131783,0.6201550387596899,0.2364341085271318,0.1015625,0.671875,0.2265625,0.18461538461538463,0.5692307692307692,0.24615384615384617
43156,Ulldecona,465,2250,620,437,1835,710,902,4085,1330,6317,3335,2982,0.14278929871774576,0.6466677220199462,0.21054297926230806,0.13943028485757122,0.6746626686656672,0.18590704647676162,0.1465459423205902,0.6153588195841717,0.23809523809523808
43157,Ulldemolins,15,136,76,17,90,66,32,226,142,400,227,173,0.08,0.565,0.355,0.06607929515418502,0.5991189427312775,0.33480176211453744,0.09826589595375723,0.5202312138728323,0.3815028901734104
17203,Ultramort,23,66,29,19,59,30,42,125,59,226,118,108,0.18584070796460178,0.5530973451327433,0.2610619469026549,0.19491525423728814,0.559322033898305,0.2457627118644068,0.17592592592592593,0.5462962962962963,0.2777777777777778
17206,Urús,11,75,19,7,76,22,18,151,41,210,105,105,0.08571428571428572,0.719047619047619,0.19523809523809524,0.10476190476190476,0.7142857142857143,0.18095238095238095,0.06666666666666667,0.7238095238095238,0.20952380952380953
8291,Vacarisses,692,2542,419,586,2397,446,1278,4939,865,7082,3653,3429,0.18045749788195425,0.6974018638802598,0.12214063823778594,0.1894333424582535,0.6958664111689022,0.11470024637284423,0.17089530475357248,0.6990376202974629,0.13006707494896472
17014,"Vajol, la",4,34,10,3,25,12,7,59,22,88,48,40,0.07954545454545454,0.6704545454545454,0.25,0.08333333333333333,0.7083333333333334,0.20833333333333334,0.075,0.625,0.3
17207,"Vall d'en Bas, la",262,1012,307,215,976,343,477,1988,650,3115,1581,1534,0.15313001605136436,0.6382022471910113,0.2086677367576244,0.1657179000632511,0.640101201771031,0.1941808981657179,0.14015645371577576,0.636245110821382,0.22359843546284225
17208,"Vall de Bianya, la",95,453,116,103,422,126,198,875,242,1315,664,651,0.1505703422053232,0.6653992395437263,0.18403041825095057,0.1430722891566265,0.6822289156626506,0.1746987951807229,0.15821812596006143,0.6482334869431644,0.1935483870967742
25043,"Vall de Boí, la",63,393,106,61,356,81,124,749,187,1060,562,498,0.1169811320754717,0.7066037735849057,0.17641509433962263,0.11209964412811388,0.699288256227758,0.18861209964412812,0.12248995983935743,0.714859437751004,0.16265060240963855
25901,Vall de Cardós,17,143,44,24,105,49,41,248,93,382,204,178,0.10732984293193717,0.6492146596858639,0.24345549738219896,0.08333333333333333,0.7009803921568627,0.21568627450980393,0.1348314606741573,0.5898876404494382,0.2752808988764045
8292,Vallbona d'Anoia,108,467,127,84,435,154,192,902,281,1375,702,673,0.13963636363636364,0.656,0.20436363636363636,0.15384615384615385,0.6652421652421653,0.18091168091168092,0.12481426448736999,0.6463595839524517,0.2288261515601783
25238,Vallbona de les Monges,6,84,32,11,54,49,17,138,81,236,122,114,0.07203389830508475,0.5847457627118644,0.3432203389830508,0.04918032786885246,0.6885245901639344,0.26229508196721313,0.09649122807017543,0.47368421052631576,0.4298245614035088
8293,Vallcebre,2,98,43,11,69,35,13,167,78,258,143,115,0.050387596899224806,0.6472868217054264,0.3023255813953488,0.013986013986013986,0.6853146853146853,0.3006993006993007,0.09565217391304348,0.6,0.30434782608695654
43158,Vallclara,6,35,14,3,24,9,9,59,23,91,55,36,0.0989010989010989,0.6483516483516484,0.25274725274725274,0.10909090909090909,0.6363636363636364,0.2545454545454545,0.08333333333333333,0.6666666666666666,0.25
25240,Vallfogona de Balaguer,170,610,179,168,595,190,338,1205,369,1912,959,953,0.17677824267782427,0.6302301255230126,0.19299163179916318,0.1772679874869656,0.6360792492179353,0.18665276329509906,0.17628541448058763,0.6243441762854145,0.1993704092339979
17170,Vallfogona de Ripollès,13,69,30,8,62,31,21,131,61,213,112,101,0.09859154929577464,0.6150234741784038,0.2863849765258216,0.11607142857142858,0.6160714285714286,0.26785714285714285,0.07920792079207921,0.6138613861386139,0.3069306930693069
43159,Vallfogona de Riucorb,0,30,18,0,14,15,0,44,33,77,48,29,0.0,0.5714285714285714,0.42857142857142855,0.0,0.625,0.375,0.0,0.4827586206896552,0.5172413793103449
8294,Vallgorguina,292,1087,174,273,1022,204,565,2109,378,3052,1553,1499,0.18512450851900394,0.6910222804718218,0.12385321100917432,0.1880231809401159,0.6999356084996781,0.11204121056020605,0.1821214142761841,0.6817878585723816,0.13609072715143428
8295,Vallirana,1276,5201,1247,1222,5078,1414,2498,10279,2661,15438,7724,7714,0.1618085244202617,0.6658245886772898,0.1723668869024485,0.16519937856033143,0.6733557742102537,0.16144484722941482,0.15841327456572465,0.6582836401348198,0.18330308529945555
17209,Vall-llobrega,70,331,63,67,323,64,137,654,127,918,464,454,0.14923747276688454,0.7124183006535948,0.1383442265795207,0.15086206896551724,0.7133620689655172,0.13577586206896552,0.14757709251101322,0.711453744493392,0.14096916299559473
43160,Vallmoll,136,612,152,152,580,161,288,1192,313,1793,900,893,0.16062465142219742,0.6648075850529839,0.17456776352481873,0.1511111111111111,0.68,0.1688888888888889,0.1702127659574468,0.6494960806270996,0.18029115341545351
8296,Vallromanes,242,948,163,197,874,170,439,1822,333,2594,1353,1241,0.169236700077101,0.7023901310717039,0.12837316885119507,0.17886178861788618,0.7006651884700665,0.1204730229120473,0.1587429492344883,0.7042707493956487,0.136986301369863
43161,Valls,1900,8395,2002,1857,7797,2602,3757,16192,4604,24553,12297,12256,0.15301592473424835,0.6594713476968191,0.1875127275689325,0.15450922989346996,0.6826868341872001,0.16280393591932993,0.15151762402088773,0.6361781984334204,0.21230417754569192
25906,"Valls d'Aguilar, les",11,92,46,7,75,33,18,167,79,264,149,115,0.06818181818181818,0.6325757575757576,0.29924242424242425,0.0738255033557047,0.6174496644295302,0.3087248322147651,0.06086956521739131,0.6521739130434783,0.28695652173913044
25239,"Valls de Valira, les",59,278,75,49,251,88,108,529,163,800,412,388,0.135,0.66125,0.20375,0.14320388349514562,0.6747572815533981,0.1820388349514563,0.12628865979381443,0.6469072164948454,0.2268041237113402
43162,Vandellòs i l'Hospitalet de l'Infant,582,2205,514,534,2181,629,1116,4386,1143,6645,3301,3344,0.16794582392776525,0.6600451467268623,0.17200902934537246,0.17631020902756742,0.667979400181763,0.1557103907906695,0.159688995215311,0.6522129186602871,0.1880980861244019
25909,"Vansa i Fórnols, la",4,56,21,3,47,25,7,103,46,156,81,75,0.04487179487179487,0.6602564102564102,0.2948717948717949,0.04938271604938271,0.691358024691358,0.25925925925925924,0.04,0.6266666666666667,0.3333333333333333
8297,Veciana,16,51,30,13,45,24,29,96,54,179,97,82,0.16201117318435754,0.5363128491620112,0.3016759776536313,0.16494845360824742,0.5257731958762887,0.30927835051546393,0.15853658536585366,0.5487804878048781,0.2926829268292683
43163,"Vendrell, el",3147,12745,3407,2980,12577,4035,6127,25322,7442,38891,19299,19592,0.15754287624386104,0.651101797331002,0.19135532642513692,0.16306544380537852,0.6603969117570858,0.1765376444375356,0.15210289914250716,0.6419456921192324,0.2059514087382605
17210,Ventalló,79,293,92,69,279,102,148,572,194,914,464,450,0.16192560175054704,0.6258205689277899,0.212253829321663,0.17025862068965517,0.6314655172413793,0.19827586206896552,0.15333333333333332,0.62,0.22666666666666666
25242,Verdú,41,269,99,51,272,148,92,541,247,880,409,471,0.10454545454545454,0.6147727272727272,0.2806818181818182,0.10024449877750612,0.6577017114914425,0.24205378973105135,0.10828025477707007,0.5774946921443737,0.31422505307855625
17211,Verges,87,373,129,93,347,154,180,720,283,1183,589,594,0.1521555367709214,0.6086221470836856,0.23922231614539308,0.14770797962648557,0.633276740237691,0.21901528013582344,0.15656565656565657,0.5841750841750841,0.25925925925925924
43164,Vespella de Gaià,33,157,59,38,126,45,71,283,104,458,249,209,0.15502183406113537,0.6179039301310044,0.22707423580786026,0.13253012048192772,0.6305220883534136,0.23694779116465864,0.18181818181818182,0.6028708133971292,0.215311004784689
8298,Vic,4192,16752,3010,3850,15150,4365,8042,31902,7375,47319,23954,23365,0.16995287305310763,0.6741900716414125,0.15585705530547983,0.17500208733405695,0.6993404024380062,0.1256575102279369,0.16477637491975178,0.6484057350738284,0.18681789000641985
17212,Vidrà,14,62,19,17,58,16,31,120,35,186,95,91,0.16666666666666666,0.6451612903225806,0.1881720430107527,0.14736842105263157,0.6526315789473685,0.2,0.18681318681318682,0.6373626373626373,0.17582417582417584
17213,Vidreres,612,2887,687,581,2565,741,1193,5452,1428,8073,4186,3887,0.14777653908088692,0.6753375449027623,0.17688591601635079,0.14620162446249402,0.6896798853320593,0.16411849020544672,0.1494726009776177,0.6598919475173656,0.19063545150501673
25243,Vielha e Mijaran,395,2126,367,376,1982,428,771,4108,795,5674,2888,2786,0.13588297497356364,0.7240042298202326,0.14011279520620373,0.13677285318559557,0.7361495844875346,0.12707756232686981,0.1349605168700646,0.7114142139267767,0.15362526920315864
43165,Vilabella,38,232,89,41,212,93,79,444,182,705,359,346,0.11205673758865248,0.6297872340425532,0.2581560283687943,0.10584958217270195,0.6462395543175488,0.2479108635097493,0.11849710982658959,0.6127167630057804,0.26878612716763006
17214,Vilabertran,106,274,103,67,310,109,173,584,212,969,483,486,0.1785345717234262,0.6026831785345718,0.21878224974200206,0.2194616977225673,0.567287784679089,0.21325051759834368,0.13786008230452676,0.6378600823045267,0.2242798353909465
17215,Vilablareix,333,1027,249,302,1057,257,635,2084,506,3225,1609,1616,0.19689922480620156,0.6462015503875969,0.15689922480620155,0.2069608452454941,0.6382846488502175,0.15475450590428838,0.18688118811881188,0.6540841584158416,0.15903465346534654
8299,Vilada,23,134,73,14,111,69,37,245,142,424,230,194,0.08726415094339622,0.5778301886792453,0.33490566037735847,0.1,0.5826086956521739,0.3173913043478261,0.07216494845360824,0.5721649484536082,0.3556701030927835
17217,Viladamat,28,153,56,36,144,54,64,297,110,471,237,234,0.13588110403397027,0.6305732484076433,0.23354564755838642,0.11814345991561181,0.6455696202531646,0.23628691983122363,0.15384615384615385,0.6153846153846154,0.23076923076923078
17216,Viladasens,20,77,18,9,65,25,29,142,43,214,115,99,0.13551401869158877,0.6635514018691588,0.20093457943925233,0.17391304347826086,0.6695652173913044,0.1565217391304348,0.09090909090909091,0.6565656565656566,0.25252525252525254
8301,Viladecans,5490,22501,4916,5221,22234,6345,10711,44735,11261,66707,32907,33800,0.16056785644684965,0.6706192753384203,0.1688128682147301,0.16683380435773543,0.6837754884978879,0.14939070714437658,0.15446745562130176,0.657810650887574,0.18772189349112425
8300,Viladecavalls,600,2623,572,581,2633,612,1181,5256,1184,7621,3795,3826,0.15496653982417005,0.6896732712242488,0.15536018895158116,0.15810276679841898,0.6911725955204217,0.15072463768115943,0.15185572399372713,0.6881860951385259,0.159958180867747
